model_id,date_recorded,input_price_per_mtok,output_price_per_mtok,cached_input_price,batch_discount_pct,source_url
gpt-4o-2024-08-06,2024-11-25,1.3800,4.8300,,50,https://web.archive.org/web/20241125/https://openai.com/pricing
gpt-4o-2024-08-06,2024-12-02,1.3800,4.8300,,50,https://web.archive.org/web/20241202/https://openai.com/pricing
gpt-4o-2024-08-06,2024-12-09,1.3800,4.8300,,50,https://web.archive.org/web/20241209/https://openai.com/pricing
gpt-4o-2024-08-06,2024-12-16,1.3800,4.8300,,50,https://web.archive.org/web/20241216/https://openai.com/pricing
gpt-4o-2024-08-06,2024-12-23,1.3800,4.8300,,50,https://web.archive.org/web/20241223/https://openai.com/pricing
gpt-4o-2024-08-06,2024-12-30,1.3800,4.8300,,50,https://web.archive.org/web/20241230/https://openai.com/pricing
gpt-4o-2024-08-06,2025-01-06,1.3800,4.8300,,50,https://web.archive.org/web/20250106/https://openai.com/pricing
gpt-4o-2024-08-06,2025-01-13,1.3800,4.8300,,50,https://web.archive.org/web/20250113/https://openai.com/pricing
gpt-4o-2024-08-06,2025-01-20,1.3800,4.8300,,50,https://web.archive.org/web/20250120/https://openai.com/pricing
gpt-4o-2024-08-06,2025-01-27,1.3800,4.8300,,50,https://web.archive.org/web/20250127/https://openai.com/pricing
gpt-4o-2024-08-06,2025-02-03,1.3800,4.8300,,50,https://web.archive.org/web/20250203/https://openai.com/pricing
gpt-4o-2024-08-06,2025-02-10,1.3800,4.8300,,50,https://web.archive.org/web/20250210/https://openai.com/pricing
gpt-4o-2024-08-06,2025-02-17,1.3800,4.8300,,50,https://web.archive.org/web/20250217/https://openai.com/pricing
gpt-4o-2024-08-06,2025-02-24,1.3800,4.8300,,50,https://web.archive.org/web/20250224/https://openai.com/pricing
gpt-4o-2024-08-06,2025-03-03,1.3800,4.8300,,50,https://web.archive.org/web/20250303/https://openai.com/pricing
gpt-4o-2024-08-06,2025-03-10,1.3800,4.8300,,50,https://web.archive.org/web/20250310/https://openai.com/pricing
gpt-4o-2024-08-06,2025-03-17,1.3800,4.8300,,50,https://web.archive.org/web/20250317/https://openai.com/pricing
gpt-4o-2024-08-06,2025-03-24,1.3800,4.8300,,50,https://web.archive.org/web/20250324/https://openai.com/pricing
gpt-4o-2024-08-06,2025-03-31,1.3800,4.8300,,50,https://web.archive.org/web/20250331/https://openai.com/pricing
gpt-4o-2024-08-06,2025-04-07,1.3800,4.8300,,50,https://web.archive.org/web/20250407/https://openai.com/pricing
gpt-4o-2024-08-06,2025-04-14,1.3800,4.8300,,50,https://web.archive.org/web/20250414/https://openai.com/pricing
gpt-4o-2024-08-06,2025-04-21,1.3800,4.8300,,50,https://web.archive.org/web/20250421/https://openai.com/pricing
gpt-4o-2024-08-06,2025-04-28,1.3800,4.8300,,50,https://web.archive.org/web/20250428/https://openai.com/pricing
gpt-4o-2024-08-06,2025-05-05,1.3800,4.8300,,50,https://web.archive.org/web/20250505/https://openai.com/pricing
gpt-4o-2024-08-06,2025-05-12,1.3800,4.8300,,50,https://web.archive.org/web/20250512/https://openai.com/pricing
gpt-4o-2024-08-06,2025-05-19,1.3800,4.8300,,50,https://web.archive.org/web/20250519/https://openai.com/pricing
gpt-4o-2024-08-06,2025-05-26,1.3800,4.8300,,50,https://web.archive.org/web/20250526/https://openai.com/pricing
gpt-4o-2024-08-06,2025-06-02,1.3800,4.8300,,50,https://web.archive.org/web/20250602/https://openai.com/pricing
gpt-4o-2024-08-06,2025-06-09,1.3800,4.8300,,50,https://web.archive.org/web/20250609/https://openai.com/pricing
gpt-4o-2024-08-06,2025-06-16,1.3800,4.8300,,50,https://web.archive.org/web/20250616/https://openai.com/pricing
gpt-4o-2024-08-06,2025-06-23,1.3800,4.8300,,50,https://web.archive.org/web/20250623/https://openai.com/pricing
gpt-4o-2024-08-06,2025-06-30,1.3800,4.8300,,50,https://web.archive.org/web/20250630/https://openai.com/pricing
gpt-4o-2024-08-06,2025-07-07,1.3800,4.8300,,50,https://web.archive.org/web/20250707/https://openai.com/pricing
gpt-4o-2024-08-06,2025-07-14,1.3800,4.8300,,50,https://web.archive.org/web/20250714/https://openai.com/pricing
gpt-4o-2024-08-06,2025-07-21,1.3800,4.8300,,50,https://web.archive.org/web/20250721/https://openai.com/pricing
gpt-4o-2024-08-06,2025-07-28,1.3800,4.8300,,50,https://web.archive.org/web/20250728/https://openai.com/pricing
gpt-4o-2024-08-06,2025-08-04,1.3800,4.8300,,50,https://web.archive.org/web/20250804/https://openai.com/pricing
gpt-4o-2024-08-06,2025-08-11,1.3800,4.8300,,50,https://web.archive.org/web/20250811/https://openai.com/pricing
gpt-4o-2024-08-06,2025-08-18,1.3800,4.8300,,50,https://web.archive.org/web/20250818/https://openai.com/pricing
gpt-4o-2024-08-06,2025-08-25,1.3800,4.8300,,50,https://web.archive.org/web/20250825/https://openai.com/pricing
gpt-4o-2024-08-06,2025-09-01,1.3800,4.8300,,50,https://web.archive.org/web/20250901/https://openai.com/pricing
gpt-4o-2024-08-06,2025-09-08,1.3800,4.8300,,50,https://web.archive.org/web/20250908/https://openai.com/pricing
gpt-4o-2024-08-06,2025-09-15,1.3800,4.8300,,50,https://web.archive.org/web/20250915/https://openai.com/pricing
gpt-4o-2024-08-06,2025-09-22,1.3800,4.8300,,50,https://web.archive.org/web/20250922/https://openai.com/pricing
gpt-4o-2024-08-06,2025-09-29,1.3800,4.8300,,50,https://web.archive.org/web/20250929/https://openai.com/pricing
gpt-4o-2024-08-06,2025-10-06,1.3800,4.8300,,50,https://web.archive.org/web/20251006/https://openai.com/pricing
gpt-4o-2024-08-06,2025-10-13,1.3800,4.8300,,50,https://web.archive.org/web/20251013/https://openai.com/pricing
gpt-4o-2024-08-06,2025-10-20,1.3800,4.8300,,50,https://web.archive.org/web/20251020/https://openai.com/pricing
gpt-4o-2024-08-06,2025-10-27,1.3800,4.8300,,50,https://web.archive.org/web/20251027/https://openai.com/pricing
gpt-4o-2024-08-06,2025-11-03,1.3800,4.8300,,50,https://web.archive.org/web/20251103/https://openai.com/pricing
gpt-4o-2024-08-06,2025-11-10,1.3800,4.8300,,50,https://web.archive.org/web/20251110/https://openai.com/pricing
gpt-4o-2024-08-06,2025-11-17,1.3800,4.8300,,50,https://web.archive.org/web/20251117/https://openai.com/pricing
gpt-4o-2024-08-06,2025-11-24,1.3800,4.8300,,50,https://web.archive.org/web/20251124/https://openai.com/pricing
gpt-4o-2024-08-06,2025-12-01,1.3800,4.8300,,50,https://web.archive.org/web/20251201/https://openai.com/pricing
gpt-4o-2024-08-06,2025-12-08,1.3800,4.8300,,50,https://web.archive.org/web/20251208/https://openai.com/pricing
gpt-4o-2024-08-06,2025-12-15,1.3800,4.8300,,50,https://web.archive.org/web/20251215/https://openai.com/pricing
gpt-4o-2024-08-06,2025-12-22,1.3800,4.8300,,50,https://web.archive.org/web/20251222/https://openai.com/pricing
gpt-4o-2024-08-06,2025-12-29,1.3800,4.8300,,50,https://web.archive.org/web/20251229/https://openai.com/pricing
gpt-4o-2024-08-06,2026-01-05,1.3800,4.8300,,50,https://web.archive.org/web/20260105/https://openai.com/pricing
gpt-4o-2024-08-06,2026-01-12,1.3800,4.8300,,50,https://web.archive.org/web/20260112/https://openai.com/pricing
gpt-4o-2024-08-06,2026-01-19,1.3800,4.8300,,50,https://web.archive.org/web/20260119/https://openai.com/pricing
gpt-4o-2024-08-06,2026-01-26,1.3800,4.8300,,50,https://web.archive.org/web/20260126/https://openai.com/pricing
gpt-4o-2024-08-06,2026-02-02,1.3800,4.8300,,50,https://web.archive.org/web/20260202/https://openai.com/pricing
gpt-4o-2024-08-06,2026-02-09,1.3800,4.8300,,50,https://web.archive.org/web/20260209/https://openai.com/pricing
gpt-4o-2024-08-06,2026-02-16,1.3800,4.8300,,50,https://web.archive.org/web/20260216/https://openai.com/pricing
gpt-4o-2024-08-06,2026-02-23,1.3800,4.8300,,50,https://web.archive.org/web/20260223/https://openai.com/pricing
gpt-4o-2024-08-06,2026-03-02,1.3800,4.8300,,50,https://web.archive.org/web/20260302/https://openai.com/pricing
gpt-4o-2024-08-06,2026-03-09,1.3800,4.8300,,50,https://web.archive.org/web/20260309/https://openai.com/pricing
gpt-4o-2024-08-06,2026-03-16,1.3800,4.8300,,50,https://web.archive.org/web/20260316/https://openai.com/pricing
gpt-4o-2024-08-06,2026-03-23,1.3800,4.8300,,50,https://web.archive.org/web/20260323/https://openai.com/pricing
gpt-4o-2024-08-06,2026-03-30,1.3800,4.8300,,50,https://web.archive.org/web/20260330/https://openai.com/pricing
gpt-4o-2024-08-06,2026-04-06,1.3800,4.8300,,50,https://web.archive.org/web/20260406/https://openai.com/pricing
gpt-4o-2024-08-06,2026-04-13,1.3800,4.8300,,50,https://web.archive.org/web/20260413/https://openai.com/pricing
gpt-4o-2024-08-06,2026-04-20,1.3800,4.8300,,50,https://web.archive.org/web/20260420/https://openai.com/pricing
gpt-4o-2024-08-06,2026-04-27,1.3800,4.8300,,50,https://web.archive.org/web/20260427/https://openai.com/pricing
gpt-4o-2024-08-06,2026-05-04,1.3800,4.8300,,50,https://web.archive.org/web/20260504/https://openai.com/pricing
gpt-4o-2024-08-06,2026-05-11,1.3800,4.8300,,50,https://web.archive.org/web/20260511/https://openai.com/pricing
gpt-4o-2024-08-06,2026-05-18,1.3800,4.8300,,50,https://web.archive.org/web/20260518/https://openai.com/pricing
gpt-4o-2024-08-06,2026-05-25,1.3800,4.8300,,50,https://web.archive.org/web/20260525/https://openai.com/pricing
gpt-4o-2024-08-06,2026-06-01,1.3800,4.8300,,50,https://web.archive.org/web/20260601/https://openai.com/pricing
gpt-4o-2024-08-06,2026-06-08,1.3800,4.8300,,50,https://web.archive.org/web/20260608/https://openai.com/pricing
gpt-4o-2024-08-06,2026-06-15,1.3800,4.8300,,50,https://web.archive.org/web/20260615/https://openai.com/pricing
gpt-4o-2024-08-06,2026-06-22,1.3800,4.8300,,50,https://web.archive.org/web/20260622/https://openai.com/pricing
gpt-4o-2024-08-06,2026-06-29,1.3800,4.8300,,50,https://web.archive.org/web/20260629/https://openai.com/pricing
gpt-4o-2024-08-06,2026-07-06,1.3800,4.8300,,50,https://web.archive.org/web/20260706/https://openai.com/pricing
gpt-4o-2024-08-06,2026-07-13,1.3800,4.8300,,50,https://web.archive.org/web/20260713/https://openai.com/pricing
gpt-4o-2024-08-06,2026-07-20,1.3800,4.8300,,50,https://web.archive.org/web/20260720/https://openai.com/pricing
gpt-4o-2024-11-20,2024-11-25,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20241125/https://openai.com/pricing
gpt-4o-2024-11-20,2024-12-02,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20241202/https://openai.com/pricing
gpt-4o-2024-11-20,2024-12-09,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20241209/https://openai.com/pricing
gpt-4o-2024-11-20,2024-12-16,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20241216/https://openai.com/pricing
gpt-4o-2024-11-20,2024-12-23,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20241223/https://openai.com/pricing
gpt-4o-2024-11-20,2024-12-30,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20241230/https://openai.com/pricing
gpt-4o-2024-11-20,2025-01-06,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250106/https://openai.com/pricing
gpt-4o-2024-11-20,2025-01-13,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250113/https://openai.com/pricing
gpt-4o-2024-11-20,2025-01-20,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250120/https://openai.com/pricing
gpt-4o-2024-11-20,2025-01-27,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250127/https://openai.com/pricing
gpt-4o-2024-11-20,2025-02-03,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250203/https://openai.com/pricing
gpt-4o-2024-11-20,2025-02-10,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250210/https://openai.com/pricing
gpt-4o-2024-11-20,2025-02-17,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250217/https://openai.com/pricing
gpt-4o-2024-11-20,2025-02-24,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250224/https://openai.com/pricing
gpt-4o-2024-11-20,2025-03-03,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250303/https://openai.com/pricing
gpt-4o-2024-11-20,2025-03-10,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250310/https://openai.com/pricing
gpt-4o-2024-11-20,2025-03-17,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250317/https://openai.com/pricing
gpt-4o-2024-11-20,2025-03-24,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250324/https://openai.com/pricing
gpt-4o-2024-11-20,2025-03-31,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250331/https://openai.com/pricing
gpt-4o-2024-11-20,2025-04-07,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250407/https://openai.com/pricing
gpt-4o-2024-11-20,2025-04-14,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250414/https://openai.com/pricing
gpt-4o-2024-11-20,2025-04-21,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250421/https://openai.com/pricing
gpt-4o-2024-11-20,2025-04-28,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250428/https://openai.com/pricing
gpt-4o-2024-11-20,2025-05-05,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250505/https://openai.com/pricing
gpt-4o-2024-11-20,2025-05-12,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250512/https://openai.com/pricing
gpt-4o-2024-11-20,2025-05-19,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250519/https://openai.com/pricing
gpt-4o-2024-11-20,2025-05-26,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250526/https://openai.com/pricing
gpt-4o-2024-11-20,2025-06-02,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250602/https://openai.com/pricing
gpt-4o-2024-11-20,2025-06-09,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250609/https://openai.com/pricing
gpt-4o-2024-11-20,2025-06-16,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250616/https://openai.com/pricing
gpt-4o-2024-11-20,2025-06-23,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250623/https://openai.com/pricing
gpt-4o-2024-11-20,2025-06-30,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250630/https://openai.com/pricing
gpt-4o-2024-11-20,2025-07-07,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250707/https://openai.com/pricing
gpt-4o-2024-11-20,2025-07-14,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250714/https://openai.com/pricing
gpt-4o-2024-11-20,2025-07-21,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250721/https://openai.com/pricing
gpt-4o-2024-11-20,2025-07-28,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250728/https://openai.com/pricing
gpt-4o-2024-11-20,2025-08-04,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250804/https://openai.com/pricing
gpt-4o-2024-11-20,2025-08-11,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250811/https://openai.com/pricing
gpt-4o-2024-11-20,2025-08-18,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250818/https://openai.com/pricing
gpt-4o-2024-11-20,2025-08-25,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250825/https://openai.com/pricing
gpt-4o-2024-11-20,2025-09-01,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250901/https://openai.com/pricing
gpt-4o-2024-11-20,2025-09-08,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250908/https://openai.com/pricing
gpt-4o-2024-11-20,2025-09-15,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250915/https://openai.com/pricing
gpt-4o-2024-11-20,2025-09-22,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250922/https://openai.com/pricing
gpt-4o-2024-11-20,2025-09-29,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20250929/https://openai.com/pricing
gpt-4o-2024-11-20,2025-10-06,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251006/https://openai.com/pricing
gpt-4o-2024-11-20,2025-10-13,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251013/https://openai.com/pricing
gpt-4o-2024-11-20,2025-10-20,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251020/https://openai.com/pricing
gpt-4o-2024-11-20,2025-10-27,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251027/https://openai.com/pricing
gpt-4o-2024-11-20,2025-11-03,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251103/https://openai.com/pricing
gpt-4o-2024-11-20,2025-11-10,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251110/https://openai.com/pricing
gpt-4o-2024-11-20,2025-11-17,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251117/https://openai.com/pricing
gpt-4o-2024-11-20,2025-11-24,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251124/https://openai.com/pricing
gpt-4o-2024-11-20,2025-12-01,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251201/https://openai.com/pricing
gpt-4o-2024-11-20,2025-12-08,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251208/https://openai.com/pricing
gpt-4o-2024-11-20,2025-12-15,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251215/https://openai.com/pricing
gpt-4o-2024-11-20,2025-12-22,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251222/https://openai.com/pricing
gpt-4o-2024-11-20,2025-12-29,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20251229/https://openai.com/pricing
gpt-4o-2024-11-20,2026-01-05,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260105/https://openai.com/pricing
gpt-4o-2024-11-20,2026-01-12,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260112/https://openai.com/pricing
gpt-4o-2024-11-20,2026-01-19,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260119/https://openai.com/pricing
gpt-4o-2024-11-20,2026-01-26,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260126/https://openai.com/pricing
gpt-4o-2024-11-20,2026-02-02,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260202/https://openai.com/pricing
gpt-4o-2024-11-20,2026-02-09,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260209/https://openai.com/pricing
gpt-4o-2024-11-20,2026-02-16,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260216/https://openai.com/pricing
gpt-4o-2024-11-20,2026-02-23,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260223/https://openai.com/pricing
gpt-4o-2024-11-20,2026-03-02,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260302/https://openai.com/pricing
gpt-4o-2024-11-20,2026-03-09,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260309/https://openai.com/pricing
gpt-4o-2024-11-20,2026-03-16,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260316/https://openai.com/pricing
gpt-4o-2024-11-20,2026-03-23,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260323/https://openai.com/pricing
gpt-4o-2024-11-20,2026-03-30,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260330/https://openai.com/pricing
gpt-4o-2024-11-20,2026-04-06,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260406/https://openai.com/pricing
gpt-4o-2024-11-20,2026-04-13,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260413/https://openai.com/pricing
gpt-4o-2024-11-20,2026-04-20,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260420/https://openai.com/pricing
gpt-4o-2024-11-20,2026-04-27,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260427/https://openai.com/pricing
gpt-4o-2024-11-20,2026-05-04,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260504/https://openai.com/pricing
gpt-4o-2024-11-20,2026-05-11,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260511/https://openai.com/pricing
gpt-4o-2024-11-20,2026-05-18,2.0600,7.2100,1.0300,50,https://web.archive.org/web/20260518/https://openai.com/pricing
