model_id,date,quality_score,cost_per_1k_queries,quality_per_dollar,speed_per_dollar,price_performance_ratio,elo_benchmark_blend
gpt-4o-2024-08-06,2025-12-08,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2025-12-15,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2025-12-22,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2025-12-29,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-01-05,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-01-12,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-01-19,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-01-26,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-02-02,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-02-09,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-02-16,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-02-23,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-03-02,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-03-09,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-03-16,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-03-23,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-03-30,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-04-06,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-04-13,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-04-20,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-04-27,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-05-04,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-05-11,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-05-18,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-05-25,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-06-01,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-06-08,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-06-15,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-06-22,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-06-29,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-07-06,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-07-13,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-08-06,2026-07-20,50.41,1.6560,30.4408,41.0628,51.0832,0.7081
gpt-4o-2024-11-20,2024-11-25,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2024-12-02,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2024-12-09,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2024-12-16,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2024-12-23,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2024-12-30,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-01-06,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-01-13,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-01-20,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-01-27,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-02-03,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-02-10,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-02-17,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-02-24,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-03-03,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-03-10,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-03-17,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-03-24,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-03-31,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-04-07,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-04-14,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-04-21,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-04-28,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-05-05,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-05-12,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-05-19,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-05-26,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-06-02,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-06-09,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-06-16,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-06-23,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-06-30,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-07-07,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-07-14,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-07-21,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-07-28,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-08-04,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-08-11,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-08-18,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-08-25,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-09-01,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-09-08,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-09-15,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-09-22,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-09-29,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-10-06,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-10-13,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-10-20,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-10-27,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-11-03,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-11-10,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-11-17,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-11-24,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-12-01,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-12-08,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-12-15,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-12-22,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2025-12-29,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-01-05,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-01-12,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-01-19,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-01-26,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-02-02,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-02-09,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-02-16,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-02-23,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-03-02,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-03-09,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-03-16,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-03-23,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-03-30,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-04-06,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-04-13,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-04-20,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-04-27,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-05-04,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-05-11,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-05-18,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-05-25,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-06-01,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-06-08,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-06-15,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-06-22,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-06-29,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-07-06,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-07-13,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-2024-11-20,2026-07-20,53.24,2.4720,21.5372,22.6537,42.4314,0.6915
gpt-4o-mini,2024-07-22,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-07-29,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-08-05,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-08-12,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-08-19,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-08-26,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-09-02,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-09-09,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-09-16,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-09-23,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-09-30,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-10-07,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-10-14,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-10-21,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-10-28,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-11-04,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-11-11,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-11-18,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-11-25,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-12-02,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-12-09,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-12-16,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-12-23,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2024-12-30,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-01-06,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-01-13,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-01-20,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-01-27,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-02-03,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-02-10,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-02-17,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-02-24,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-03-03,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-03-10,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-03-17,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-03-24,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-03-31,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-04-07,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-04-14,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-04-21,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-04-28,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-05-05,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-05-12,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-05-19,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-05-26,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-06-02,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-06-09,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-06-16,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-06-23,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-06-30,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-07-07,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-07-14,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-07-21,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-07-28,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-08-04,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-08-11,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-08-18,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-08-25,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-09-01,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-09-08,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-09-15,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-09-22,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-09-29,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-10-06,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-10-13,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-10-20,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-10-27,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-11-03,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-11-10,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-11-17,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-11-24,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-12-01,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-12-08,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-12-15,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-12-22,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2025-12-29,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-01-05,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-01-12,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-01-19,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-01-26,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-02-02,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-02-09,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-02-16,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-02-23,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-03-02,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-03-09,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-03-16,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-03-23,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-03-30,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-04-06,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-04-13,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-04-20,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-04-27,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-05-04,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-05-11,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-05-18,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-05-25,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-06-01,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-06-08,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-06-15,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-06-22,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-06-29,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-07-06,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-07-13,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini,2026-07-20,62.14,0.1820,341.4286,598.9011,350.6615,0.6470
gpt-4o-mini-2024-07-18,2024-07-22,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-07-29,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-08-05,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-08-12,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-08-19,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-08-26,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-09-02,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-09-09,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-09-16,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-09-23,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-09-30,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-10-07,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-10-14,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-10-21,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-10-28,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-11-04,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-11-11,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-11-18,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-11-25,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-12-02,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-12-09,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-12-16,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-12-23,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2024-12-30,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-01-06,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-01-13,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-01-20,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-01-27,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-02-03,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-02-10,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-02-17,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-02-24,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-03-03,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-03-10,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-03-17,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-03-24,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-03-31,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-04-07,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-04-14,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-04-21,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-04-28,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-05-05,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-05-12,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-05-19,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-05-26,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-06-02,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-06-09,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-06-16,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-06-23,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-06-30,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-07-07,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-07-14,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-07-21,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-07-28,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-08-04,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-08-11,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-08-18,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
gpt-4o-mini-2024-07-18,2025-08-25,71.79,0.1170,613.5897,547.0085,595.0441,0.6870
